time,open,high,low,close,volume
2026-04-15T07:21:00Z,73712.89,73751.37,73647.12,73737.99,29.83096588
2026-04-15T07:24:00Z,73737.37,73766.0,73672.5,73765.99,6.8476339699999995
2026-04-15T07:27:00Z,73766.0,73766.0,73709.17,73743.83,3.47552827
2026-04-15T07:30:00Z,73743.83,73754.07,73711.99,73717.75,4.97945371
2026-04-15T07:33:00Z,73717.76,73729.94,73611.24,73725.87,11.03247468
2026-04-15T07:36:00Z,73725.87,73725.87,73633.02,73678.13,9.26592978
2026-04-15T07:39:00Z,73678.14,73703.52,73655.6,73660.36,8.50524056
2026-04-15T07:42:00Z,73660.36,73661.87,73622.0,73634.14,8.817304870000001
2026-04-15T07:45:00Z,73634.14,73670.02,73545.0,73624.56,31.380920070000002
2026-04-15T07:48:00Z,73621.75,73748.64,73621.75,73746.0,19.05332598
2026-04-15T07:51:00Z,73746.01,73811.04,73734.55,73739.99,8.63127638
2026-04-15T07:54:00Z,73740.0,73810.03,73711.17,73790.02,13.99812537
2026-04-15T07:57:00Z,73790.01,73817.06,73759.92,73771.35,6.37167595
2026-04-15T08:00:00Z,73771.35,73776.83,73706.0,73735.83,11.99831148
2026-04-15T08:03:00Z,73735.83,73829.12,73735.83,73815.04,3.57081345
2026-04-15T08:06:00Z,73815.04,73861.89,73811.68,73812.46,6.12657967
2026-04-15T08:09:00Z,73812.45,73812.45,73745.82,73794.93,4.6122594
2026-04-15T08:12:00Z,73794.93,73886.0,73788.12,73875.55,7.9484685399999995
2026-04-15T08:15:00Z,73875.55,73902.82,73870.01,73872.82,7.74457777
2026-04-15T08:18:00Z,73872.82,73909.38,73867.08,73909.37,3.4457199899999997
2026-04-15T08:21:00Z,73909.38,73968.6,73909.37,73950.79,6.65620599
2026-04-15T08:24:00Z,73950.79,74016.53,73946.35,74000.0,9.40476229
2026-04-15T08:27:00Z,73999.99,74031.77,73979.97,74025.13,7.9392439800000005
2026-04-15T08:30:00Z,74025.53,74033.46,74000.0,74033.37,7.73890296
2026-04-15T08:33:00Z,74033.38,74199.0,74026.2,74137.81,16.18228177
2026-04-15T08:36:00Z,74140.44,74166.95,74132.0,74152.43,6.23343911
2026-04-15T08:39:00Z,74152.44,74159.99,74117.26,74152.3,8.42180219
2026-04-15T08:42:00Z,74152.23,74177.88,74129.34,74132.17,15.9970871
2026-04-15T08:45:00Z,74132.16,74132.17,74061.67,74084.71,4.488556920000001
2026-04-15T08:48:00Z,74084.71,74098.31,74070.07,74089.06,3.9549928999999997
2026-04-15T08:51:00Z,74089.05,74219.13,74067.66,74190.01,8.15471439
2026-04-15T08:54:00Z,74190.01,74216.0,74164.02,74171.84,8.47554665
2026-04-15T08:57:00Z,74171.84,74174.54,74136.14,74139.99,2.09018343
2026-04-15T09:00:00Z,74139.99,74213.43,74064.49,74101.09,6.61700617
2026-04-15T09:03:00Z,74101.09,74118.81,74052.51,74070.14,6.55068771
2026-04-15T09:06:00Z,74071.53,74115.24,74056.03,74060.37,2.3566241900000002
2026-04-15T09:09:00Z,74059.21,74067.3,73985.52,73985.53,3.4889864
2026-04-15T09:12:00Z,73985.53,74102.9,73985.53,74060.03,10.31931913
2026-04-15T09:15:00Z,74060.04,74081.3,74048.15,74060.8,2.5542786399999997
2026-04-15T09:18:00Z,74061.99,74112.75,74060.8,74085.68,2.8828065400000003
2026-04-15T09:21:00Z,74085.01,74112.41,74085.01,74098.85,9.1669486
2026-04-15T09:24:00Z,74098.85,74100.0,73983.0,73988.12,2.33911483
2026-04-15T09:27:00Z,73988.11,74004.85,73934.8,73980.02,24.27026803
2026-04-15T09:30:00Z,73980.03,74009.73,73977.06,74007.98,2.8407246500000003
2026-04-15T09:33:00Z,74007.97,74039.08,73950.0,73960.15,6.7141626
2026-04-15T09:36:00Z,73960.16,74019.84,73960.15,73996.83,4.50502326
2026-04-15T09:39:00Z,73999.4,74000.51,73930.25,73996.78,8.541101099999999
2026-04-15T09:42:00Z,73996.78,74016.53,73985.52,73993.94,1.7407115800000001
2026-04-15T09:45:00Z,73993.94,74014.07,73954.51,73960.44,4.37378944
2026-04-15T09:48:00Z,73960.45,74004.1,73953.81,74004.03,5.7214072300000005
2026-04-15T09:51:00Z,74004.02,74004.02,73948.86,73974.22,7.55789192
2026-04-15T09:54:00Z,73974.22,74010.89,73974.08,74010.89,3.7559894199999997
2026-04-15T09:57:00Z,74010.9,74058.83,74010.88,74033.46,7.53722153
2026-04-15T10:00:00Z,74033.0,74097.37,74005.26,74086.76,9.59337064
2026-04-15T10:03:00Z,74086.76,74090.2,74027.83,74070.0,8.04446078
2026-04-15T10:06:00Z,74068.01,74205.48,74068.01,74171.65,10.74629302
2026-04-15T10:09:00Z,74171.65,74187.37,74140.01,74160.08,8.84509367
2026-04-15T10:12:00Z,74160.08,74197.02,74129.8,74142.06,9.46814245
2026-04-15T10:15:00Z,74142.06,74148.0,74032.01,74052.31,17.81258438
2026-04-15T10:18:00Z,74052.32,74065.35,74012.22,74033.46,8.66547659
2026-04-15T10:21:00Z,74033.46,74051.87,73967.41,74019.91,10.708135720000001
2026-04-15T10:24:00Z,74022.17,74048.85,73969.41,73976.88,8.904585059999999
2026-04-15T10:27:00Z,73976.88,73976.89,73917.84,73934.84,13.23037093
2026-04-15T10:30:00Z,73934.85,73949.58,73844.6,73886.81,14.23457028
2026-04-15T10:33:00Z,73886.82,73889.63,73818.64,73836.47,12.23132391
2026-04-15T10:36:00Z,73836.48,73895.27,73822.02,73882.0,13.9137629
2026-04-15T10:39:00Z,73881.19,73934.75,73876.0,73908.02,7.82273686
2026-04-15T10:42:00Z,73908.01,74084.22,73896.01,74084.21,21.66878717
2026-04-15T10:45:00Z,74084.22,74277.98,74082.01,74180.47,26.005624740000002
2026-04-15T10:48:00Z,74180.48,74180.87,74094.23,74100.17,13.20564006
2026-04-15T10:51:00Z,74100.17,74100.17,74033.47,74044.5,9.83063651
2026-04-15T10:54:00Z,74044.5,74048.75,73985.52,73999.48,7.111906149999999
2026-04-15T10:57:00Z,73999.49,74005.08,73858.58,73890.9,15.53584229
2026-04-15T11:00:00Z,73890.9,73987.5,73890.9,73946.03,13.95250634
2026-04-15T11:03:00Z,73946.04,73974.21,73935.45,73943.23,6.75061204
2026-04-15T11:06:00Z,73943.23,73996.01,73906.84,73986.9,8.968578390000001
2026-04-15T11:09:00Z,73986.9,74060.77,73971.22,74040.89,8.29424044
2026-04-15T11:12:00Z,74040.88,74131.04,74040.88,74062.02,8.93690614
2026-04-15T11:15:00Z,74062.01,74067.0,73988.68,73996.02,8.47089956
2026-04-15T11:18:00Z,73996.01,74008.63,73963.0,74008.63,10.15627871
2026-04-15T11:21:00Z,74008.63,74021.37,73990.6,74002.46,8.46029682
